Date,ABBV,ARCC,AVGO,BABA,CVX,DIS,DRE,ECL,EPD,INTC,MS,NEE,OKE,PYPL,ROK,SBUX,T,TEAM,TSLA,WMT
2016-02-10,42.094932556152344,7.881821632385254,101.29185485839844,61.779998779296875,66.9537582397461,83.8249282836914,16.244487762451172,100.2691650390625,15.01781177520752,24.896360397338867,20.178434371948242,23.851058959960938,15.407951354980469,32.900001525878906,85.77210998535156,50.29747009277344,27.35184097290039,20.059999465942383,28.733999252319336,58.38331985473633
2016-02-11,41.66375732421875,7.70967435836792,98.83602905273438,60.56999969482422,66.91344451904297,85.20234680175781,15.93029499053955,97.5219497680664,14.329917907714844,24.88753890991211,19.280628204345703,23.4652099609375,14.457392692565918,33.52000045776367,85.0168228149414,50.09679412841797,27.186660766601562,20.350000381469727,30.0939998626709,57.96622848510742
2016-02-12,41.9831428527832,7.912560939788818,103.38227081298828,60.88999938964844,68.88077545166016,85.99484252929688,16.27845001220703,100.66569519042969,14.9164400100708,25.25794792175293,20.525117874145508,23.41698455810547,14.870037078857422,34.29999923706055,87.13343048095703,50.9542350769043,27.381877899169922,20.100000381469727,30.20800018310547,58.72942352294922
2016-02-16,42.72572326660156,7.955597877502441,107.27420043945312,66.29000091552734,69.2481918334961,87.65531158447266,16.796443939208984,102.57269287109375,15.828805923461914,25.38141441345215,21.08513069152832,23.5595760345459,15.496377944946289,35.459999084472656,90.68822479248047,51.4559326171875,27.517009735107422,22.18000030517578,31.034000396728516,58.480934143066406
2016-02-17,43.92340087890625,8.121594429016113,111.04714965820312,66.37999725341797,72.10597229003906,90.09882354736328,17.017229080200195,103.8094253540039,16.7266845703125,25.98992919921875,21.538480758666992,23.366657257080078,16.012187957763672,36.36000061035156,92.48823547363281,52.56878662109375,27.509504318237305,23.350000381469727,33.736000061035156,58.667301177978516
2016-02-18,43.556121826171875,8.010930061340332,107.97949981689453,66.5199966430664,70.8158950805664,89.7874755859375,17.170074462890625,102.67654418945312,16.64703369140625,25.94583511352539,21.298471450805664,23.974777221679688,15.614274024963379,36.310001373291016,92.18975830078125,51.95763397216797,27.772289276123047,22.0,33.354000091552734,56.901336669921875
2016-02-19,43.3485221862793,7.83878231048584,109.33911895751953,67.27999877929688,70.62808990478516,89.63653564453125,17.25499153137207,101.74192810058594,16.169132232666016,25.319677352905273,21.334026336669922,24.06285285949707,15.223734855651855,35.7599983215332,91.9002914428711,52.605281829833984,27.456951141357422,22.1299991607666,33.316001892089844,57.38053894042969
2016-02-22,44.138999938964844,7.887969970703125,111.01315307617188,68.83999633789062,72.52241516113281,90.91961669921875,17.59465789794922,102.04402923583984,16.95115852355957,25.88410186767578,21.814048767089844,24.262062072753906,15.76901626586914,36.0,95.03899383544922,53.699886322021484,27.674686431884766,22.110000610351562,35.54800033569336,58.241329193115234
2016-02-23,43.97132873535156,7.943301677703857,108.90575408935547,66.97000122070312,69.32987213134766,89.98560333251953,17.42482566833496,94.53870391845703,16.35739517211914,25.399045944213867,21.07624053955078,24.350135803222656,15.7027006149292,35.47999954223633,92.85909271240234,53.32590103149414,27.5845890045166,22.510000228881836,35.44200134277344,58.995635986328125
2016-02-24,43.82759475708008,7.943301677703857,110.7582015991211,67.2300033569336,69.62379455566406,90.03278350830078,17.229516983032227,96.41737365722656,16.78461456298828,25.742996215820312,21.07624053955078,24.50860023498535,15.857442855834961,36.470001220703125,92.63297271728516,53.00663757324219,27.854873657226562,22.559999465942383,35.79999923706055,59.56358337402344
2016-02-25,44.87358474731445,8.232259750366211,112.56822204589844,66.66000366210938,69.64830017089844,90.24034118652344,17.71354103088379,97.88068389892578,16.625308990478516,26.122220993041992,21.8940486907959,24.474794387817383,15.746909141540527,36.7400016784668,94.10736846923828,53.59043502807617,28.057598114013672,23.53499984741211,37.486000061035156,60.38002395629883
2016-02-26,44.71389389038086,8.306036949157715,113.11206817626953,66.91000366210938,68.87260437011719,89.91957092285156,17.662586212158203,100.33524322509766,16.67599868774414,26.280960083007812,22.36517333984375,23.77334213256836,16.955379486083984,37.4900016784668,94.86714172363281,53.21643829345703,27.87740707397461,23.299999237060547,38.06800079345703,59.022254943847656
2016-02-29,43.60403060913086,8.3982572555542,113.84288024902344,68.80999755859375,68.12958526611328,90.11769104003906,17.560688018798828,96.81389617919922,16.922191619873047,26.09576416015625,21.95627212524414,23.83672332763672,17.684885025024414,38.13999938964844,94.15258026123047,53.09785461425781,27.74225616455078,23.770000457763672,38.38600158691406,58.871402740478516
2016-03-01,44.98536682128906,8.539665222167969,117.63279724121094,70.86000061035156,70.32600402832031,92.12722778320312,18.06169319152832,99.93875885009766,16.690479278564453,26.783653259277344,23.19186782836914,23.790246963500977,17.832258224487305,39.25,96.60385131835938,54.76714324951172,28.072614669799805,23.600000381469727,37.27000045776367,58.97789001464844
2016-03-02,44.4743537902832,8.656476974487305,116.39215087890625,71.25,71.15066528320312,91.51399993896484,18.146610260009766,98.82476043701172,17.182872772216797,26.93357276916504,23.20965003967285,23.739538192749023,18.841766357421875,39.15999984741211,97.09230041503906,54.32929229736328,28.297853469848633,24.15999984741211,37.667999267578125,58.75605010986328
2016-03-03,44.657997131347656,8.699511528015137,116.69806671142578,71.0199966430664,71.4691162109375,93.2310562133789,18.265499114990234,99.35342407226562,17.458026885986328,26.968852996826172,23.236310958862305,23.583189010620117,19.600746154785156,39.02000045776367,96.76668548583984,53.85496520996094,28.52309799194336,23.0,39.14799880981445,58.693912506103516
2016-03-04,44.833656311035156,8.724105834960938,124.11652374267578,72.22000122070312,71.79569244384766,92.91028594970703,18.435327529907227,100.38243865966797,17.436302185058594,27.012943267822266,23.227420806884766,24.147310256958008,19.42389488220215,39.040000915527344,97.12847900390625,53.544822692871094,28.478046417236328,23.020000457763672,40.20800018310547,59.26187515258789
2016-03-07,45.03327560424805,8.773290634155273,121.94960021972656,72.88999938964844,74.0329360961914,93.7688217163086,18.367393493652344,100.03314971923828,18.174884796142578,27.286340713500977,23.19186782836914,24.181114196777344,20.359722137451172,38.97999954223633,98.4490966796875,52.90629577636719,28.628206253051758,23.030000686645508,41.05799865722656,60.24690628051758
2016-03-08,44.17094039916992,8.717958450317383,118.65253448486328,71.06999969482422,72.45707702636719,92.28761291503906,18.036222457885742,98.4471206665039,16.922191619873047,26.951215744018555,22.231842041015625,24.392391204833984,19.320728302001953,38.15999984741211,95.31941986083984,52.54143524169922,28.598180770874023,22.360000610351562,40.52000045776367,60.38002395629883
2016-03-09,45.025299072265625,8.693365097045898,120.63249969482422,72.43000030517578,75.78844451904297,92.13666534423828,18.010746002197266,98.3904800415039,16.94391632080078,27.224607467651367,21.876272201538086,24.56352996826172,19.50494956970215,38.56999969482422,95.17469787597656,52.0579719543457,28.515588760375977,21.770000457763672,41.74399948120117,60.37106704711914
2016-03-10,44.89753723144531,8.613441467285156,122.722900390625,71.97000122070312,76.70293426513672,91.55171966552734,17.891862869262695,99.37232208251953,16.842540740966797,27.55973243713379,21.911827087402344,24.443103790283203,20.212343215942383,38.4900016784668,95.96163177490234,52.46846389770508,28.763351440429688,22.219999313354492,41.0359992980957,60.2638053894043
2016-03-11,46.09523391723633,8.83462142944336,126.46187591552734,74.01000213623047,77.22549438476562,92.40084075927734,18.324935913085938,100.74576568603516,17.42182159423828,28.009510040283203,23.111865997314453,24.470571517944336,20.86079216003418,39.4900016784668,96.4320068359375,52.53230667114258,28.80088996887207,22.969999313354492,41.5,60.04924774169922
2016-03-14,45.680023193359375,8.809343338012695,125.88402557373047,73.3499984741211,76.96421813964844,93.22161865234375,18.240022659301758,97.60102844238281,17.37113380432129,27.718477249145508,23.031862258911133,24.474794387817383,20.764999389648438,39.380001068115234,97.28227996826172,53.49921798706055,28.770864486694336,22.729999542236328,43.029998779296875,60.21910095214844
2016-03-15,44.41047668457031,8.771428108215332,126.1644287109375,72.2300033569336,76.97237396240234,92.68385314941406,18.18057632446289,98.55770874023438,17.291486740112305,27.912492752075195,22.605180740356445,24.424083709716797,20.42603874206543,39.27000045776367,96.94757843017578,53.89145278930664,28.921022415161133,23.5,43.667999267578125,60.871700286865234
2016-03-16,44.961421966552734,8.885178565979004,126.7186279296875,73.5,77.89503479003906,92.87255096435547,18.54571533203125,100.28164672851562,17.849037170410156,27.94777488708496,22.36517333984375,24.7452335357666,21.745037078857422,39.84000015258789,99.08228302001953,54.42963409423828,29.10872459411621,24.190000534057617,44.38600158691406,60.78230667114258
2016-03-17,44.17094039916992,9.011567115783691,129.20816040039062,74.25,79.11163330078125,93.96693420410156,18.842926025390625,102.14765167236328,18.24729347229004,28.203529357910156,22.978530883789062,25.000890731811523,22.26821517944336,39.93000030517578,102.19386291503906,54.32017135620117,29.371511459350586,24.420000076293945,45.2760009765625,60.29954528808594
2016-03-18,45.16901779174805,9.024206161499023,130.00955200195312,76.25,79.76483154296875,93.58955383300781,18.690078735351562,102.43180084228516,18.46452522277832,28.82086753845215,23.360759735107422,25.036806106567383,22.71033477783203,39.40999984741211,102.67327117919922,54.457000732421875,28.9510555267334,23.239999771118164,46.54800033569336,59.8525505065918
2016-03-21,44.72188186645508,9.049485206604004,130.3505859375,78.11000061035156,78.74421691894531,92.89141082763672,18.469295501708984,103.22747039794922,17.878002166748047,28.52101707458496,23.058530807495117,24.84031105041504,21.877670288085938,41.13999938964844,103.1797866821289,53.90968704223633,29.221342086791992,23.920000076293945,47.66400146484375,60.764442443847656
2016-03-22,45.91157913208008,9.068442344665527,131.9449005126953,78.18000030517578,77.97669982910156,92.06118774414062,18.520240783691406,104.72408294677734,18.196605682373047,28.50337791442871,22.969640731811523,24.72833251953125,22.260845184326172,41.31999969482422,103.17076110839844,54.16510772705078,29.003612518310547,24.690000534057617,46.847999572753906,60.675025939941406
2016-03-23,45.00133514404297,8.961012840270996,130.4358673095703,76.55999755859375,76.41716003417969,91.3536148071289,18.54571533203125,104.19364929199219,17.595603942871094,28.221162796020508,22.46295738220215,24.865665435791016,20.956584930419922,40.52000045776367,102.25719451904297,53.66340637207031,28.9360408782959,24.6299991607666,44.51599884033203,60.30849838256836
2016-03-24,44.80970001220703,9.150595664978027,130.4443817138672,75.86000061035156,77.44596099853516,91.72154998779297,18.460803985595703,104.6956558227539,17.776628494262695,28.11533546447754,22.16071891784668,25.032577514648438,21.133434295654297,38.91999816894531,100.91847229003906,53.23468017578125,29.191316604614258,23.81999969482422,45.54999923706055,60.791236877441406
2016-03-28,44.801727294921875,9.100040435791016,130.52960205078125,76.4800033569336,77.30715942382812,92.54232788085938,18.588172912597656,104.76197052001953,17.595603942871094,28.132976531982422,21.97405433654785,24.84242057800293,20.875526428222656,38.7400016784668,101.20791625976562,53.781986236572266,29.33395767211914,24.010000228881836,46.051998138427734,60.898536682128906
2016-03-29,45.55227279663086,9.22642993927002,131.40780639648438,78.08000183105469,77.8297119140625,92.60838317871094,19.216556549072266,105.57656860351562,17.60284423828125,28.556293487548828,22.027387619018555,25.144554138183594,20.97132110595703,39.529998779296875,101.9858169555664,54.32017135620117,29.619274139404297,24.110000610351562,46.0260009765625,60.818077087402344
2016-03-30,45.51235580444336,9.220110893249512,133.79501342773438,78.86000061035156,77.7725601196289,93.31597137451172,18.99578094482422,106.48587799072266,17.653532028198242,28.847318649291992,22.285171508789062,25.036806106567383,21.39870834350586,39.040000915527344,103.43305969238281,54.73977279663086,29.55921173095703,23.739999771118164,45.37799835205078,61.50643539428711
2016-03-31,45.6081657409668,9.378096580505371,131.72325134277344,79.02999877929688,77.89503479003906,93.69335174560547,19.140134811401367,105.63340759277344,17.827316284179688,28.529836654663086,22.231842041015625,25.00299644470215,22.00293731689453,38.599998474121094,102.89033508300781,54.457000732421875,29.409040451049805,25.149999618530273,45.95399856567383,61.22930908203125
2016-04-01,45.84770202636719,9.536084175109863,134.53675842285156,78.7300033569336,76.96421813964844,93.4669189453125,18.910860061645508,106.48587799072266,17.515954971313477,28.618032455444336,22.694076538085938,25.0811710357666,21.170272827148438,39.400001525878906,102.71849060058594,55.661067962646484,29.318950653076172,23.690000534057617,47.518001556396484,61.73887252807617
2016-04-04,47.27695083618164,9.447610855102539,133.01058959960938,79.08000183105469,76.2865219116211,93.09896850585938,19.063711166381836,106.1638412475586,17.55940055847168,28.221162796020508,22.258506774902344,25.083282470703125,20.905006408691406,38.790000915527344,101.26217651367188,54.958709716796875,29.55170440673828,24.100000381469727,49.39799880981445,61.77464294433594
2016-04-05,46.74198913574219,9.359138488769531,132.1750946044922,77.31999969482422,75.66597747802734,91.51399993896484,18.96181297302246,105.42501831054688,17.277002334594727,28.132976531982422,21.67181968688965,24.582548141479492,20.949214935302734,38.54999923706055,100.73756408691406,54.76714324951172,29.424062728881836,23.479999542236328,51.09400177001953,61.36338424682617
2016-04-06,47.81990432739258,9.472888946533203,134.3151092529297,78.68000030517578,77.43778991699219,91.96684265136719,19.038232803344727,106.42906188964844,17.55940055847168,28.291719436645508,21.70737648010254,24.658607482910156,21.531341552734375,39.15999984741211,100.92752838134766,55.487754821777344,29.37085723876953,23.549999237060547,53.08399963378906,61.72098922729492
2016-04-07,47.34882354736328,9.378096580505371,132.1239471435547,77.61000061035156,77.39696502685547,90.72150421142578,18.987279891967773,104.8851089477539,17.443538665771484,27.824304580688477,21.08513069152832,24.548744201660156,21.33238410949707,38.279998779296875,100.38479614257812,55.79790115356445,29.33284568786621,23.059999465942383,51.439998626708984,60.987937927246094
2016-04-08,46.686092376708984,9.40969467163086,133.1300048828125,77.47000122070312,78.65438842773438,90.966796875,19.19957160949707,105.73760223388672,17.66801643371582,27.894859313964844,21.111801147460938,24.679737091064453,22.098735809326172,38.40999984741211,100.84609985351562,55.67931365966797,29.264442443847656,23.239999771118164,50.013999938964844,60.84488296508789
2016-04-11,46.71004867553711,9.460250854492188,132.66958618164062,77.70999908447266,77.76438903808594,90.82527160644531,19.12314796447754,105.58605194091797,17.639047622680664,27.930133819580078,21.431808471679688,24.557193756103516,22.1429443359375,38.060001373291016,101.28932189941406,55.55162048339844,29.180830001831055,23.229999542236328,49.98400115966797,60.25485610961914
2016-04-12,47.81990432739258,9.529763221740723,132.51614379882812,77.86000061035156,79.61785888671875,91.84420776367188,19.072193145751953,106.64693450927734,18.109712600708008,28.097702026367188,21.84960174560547,24.73044204711914,23.83774757385254,37.79999923706055,102.20289611816406,54.27456283569336,29.39365577697754,23.110000610351562,49.56399917602539,61.50643539428711
2016-04-13,47.61030960083008,9.57400131225586,135.96908569335938,79.63999938964844,79.69136810302734,93.8537368774414,18.902366638183594,108.4427490234375,18.145917892456055,28.3358211517334,23.005199432373047,24.610015869140625,23.4766845703125,38.790000915527344,104.51849365234375,54.92221450805664,29.074411392211914,23.56999969482422,50.90599822998047,61.8193244934082
2016-04-14,47.78766632080078,9.504486083984375,135.4063720703125,79.61000061035156,80.00164031982422,93.05178833007812,18.859909057617188,109.7159652709961,17.639047622680664,28.044782638549805,23.262981414794922,24.54029083251953,23.38088607788086,38.63999938964844,105.2964096069336,54.8492431640625,29.203628540039062,22.940000534057617,50.37200164794922,61.50643539428711
2016-04-15,47.97307205200195,9.428651809692383,132.5673065185547,78.97000122070312,79.3892593383789,93.0140609741211,18.944826126098633,109.27889251708984,17.363889694213867,27.744930267333984,22.898521423339844,24.81072998046875,23.3366756439209,38.58000183105469,105.70346069335938,55.195858001708984,29.249237060546875,22.610000610351562,50.902000427246094,61.73887252807617
2016-04-18,48.27134323120117,9.403374671936035,132.91683959960938,79.01000213623047,80.58951568603516,95.74061584472656,19.055213928222656,109.44041442871094,18.015583038330078,27.912492752075195,22.871854782104492,24.882568359375,23.697738647460938,39.63999938964844,105.88433837890625,55.54249954223633,29.378456115722656,23.299999237060547,50.7760009765625,62.45406723022461
2016-04-19,48.505123138427734,9.49816608428955,128.7989044189453,79.45999908447266,82.05924224853516,96.83499908447266,19.01275634765625,110.257568359375,18.964149475097656,27.8684024810791,23.52076530456543,24.95229148864746,25.340965270996094,39.2400016784668,105.097412109375,55.55162048339844,29.58368492126465,23.399999618530273,49.4739990234375,62.37360382080078
2016-04-20,48.75502395629883,9.523445129394531,130.64047241210938,81.20999908447266,83.0308837890625,97.42937469482422,18.622140884399414,109.81098175048828,19.33344268798828,28.221162796020508,24.36524200439453,24.40506935119629,25.64307975769043,40.08000183105469,104.58182525634766,55.55162048339844,29.43166732788086,23.610000610351562,49.99399948120117,61.872962951660156
